Date,Team,Acquired,Relinquished,Notes
2000-02-24,Magic,,Johnny Taylor,placed on IL with strained lower back
2000-02-24,Mavericks,,Bruno Sundov,placed on IL with strained lower back
Date,Team,Acquired,Relinquished,Notes
2000-02-24,Mavericks,Robert Pack,,activated from IL
2000-02-24,Suns,,Luc Longley,flu (DNP)
2000-02-24,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-02-25,Cavaliers,,Bob Sura,sprained right big toe (DNP)
2000-02-25,Cavaliers,,Brevin Knight,placed on IR with tendinitis in right quadriceps
2000-02-25,Celtics,,Calbert Cheaney,personal reasons (DNP)
2000-02-25,Celtics,,Dana Barros,placed on IL with back spasms
2000-02-25,Celtics,Doug Overton,,activated from IL
2000-02-25,Hawks,Dion Glover,,activated from IL
2000-02-25,Heat,Harold Jamison,,activated from IL
2000-02-25,Pistons,,Don Reid,placed on IL with back spasms
2000-02-25,Pistons,Mikki Moore,,activated from IL
2000-02-25,Spurs,,Tim Duncan,lower abdominal strain (DNP)
2000-02-25,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-02-25,Warriors,,Antawn Jamison,placed on IL with left knee injury
2000-02-25,Warriors,,Antawn Johnson,placed on IL
2000-02-25,Warriors,Tim Young,,activated from IL
2000-02-26,Bucks,,J.R. Reid,placed on IL with plantar fasciatis of the left heel
2000-02-26,Clippers,,Brian Skinner,placed on IL with sprained left ankle
2000-02-26,Clippers,,Eric Murdock,placed on IL with sprained left ankle
2000-02-26,Grizzlies,,Bryant Reeves,placed on IR with bruised bone in right knee
2000-02-26,Grizzlies,,Doug West,lower back spasms (DNP)
2000-02-26,Grizzlies,Obinna Ekezie,,activated from IL
2000-02-26,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-02-27,Bucks,Darvin Ham,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2000-02-27,Bulls,,John Starks,left knee tendinitis (DNP)
2000-02-27,Celtics,,Calbert Cheaney,personal reasons (DNP)
2000-02-27,Heat,,Alonzo Mourning,sore left ankle (DNP)
2000-02-27,Heat,,Voshon Lenard,lower abdominal strain (DNP)
2000-02-27,Spurs,,Tim Duncan,lower abdominal strain (DNP)
2000-02-27,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-02-28,Bulls,,Fred Hoiberg,strained right quadricep (DTD)
2000-02-28,Celtics,,Calbert Cheaney,personal reasons (DNP)
2000-02-28,Heat,,Alonzo Mourning,sore left ankle (DNP)
2000-02-28,Heat,,Voshon Lenard,lower abdominal strain (DNP)
2000-02-28,Hornets,,Derrick Coleman,sprained right ankle (DTD)
2000-02-28,Mavericks,,Shawn Bradley,flu (DTD)
2000-02-28,Pacers,,Al Harrington,placed on IL with strained left calf
2000-02-28,Pacers,,Dale Davis,left hamstring injury (DTD)
2000-02-28,Rockets,,Hakeem Olajuwon,virus (DNP)
2000-02-28,Spurs,,Tim Duncan,lower abdominal strain (DTD)
2000-02-28,Timberwolves,,Sam Mitchell,sprained left ankle (DTD)
2000-02-28,Wizards,,Lorenzo Williams,placed on IL with fluid in right knee
2000-02-28,Wizards,Reggie Jordan,,activated from IL
2000-02-29,Blazers,,Brian Grant,sore right foot (DNP)
2000-02-29,Bulls,,Fred Hoiberg,strained right quadricep (DNP)
2000-02-29,Bulls,,John Starks,left knee tendinitis (DNP)
2000-02-29,Heat,,Alonzo Mourning,sore left ankle (DNP)
2000-02-29,Heat,,Voshon Lenard,lower abdominal strain (DNP)
2000-02-29,Hornets,,Derrick Coleman,sprained right ankle (DNP)
Date,Team,Acquired,Relinquished,Notes
2000-02-29,Mavericks,,Shawn Bradley,flu (DNP)
2000-02-29,Pacers,,Dale Davis,left hamstring injury (DNP)
2000-02-29,Pacers,Zan Tabak,,activated from IL
2000-02-29,Spurs,,Tim Duncan,lower abdominal strain (DNP)
2000-02-29,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-01,76ers,,Tyrone Hill,placed on IL with strained right Achilles tendon
2000-03-01,Nuggets,,Keon Clark,personal reasons (DNP)
2000-03-01,Spurs,,Malik Rose,sprained right ankle (DNP)
2000-03-02,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-02,Heat,,Alonzo Mourning,sore left ankle (DNP)
2000-03-02,Heat,,Voshon Lenard,placed on IR with lower abdominal strain
2000-03-02,Heat,Rodney Buford,,activated from IL
2000-03-02,Hornets,,Derrick Coleman,sprained right ankle (DNP)
2000-03-02,Mavericks,,Shawn Bradley,flu (DNP)
2000-03-02,Rockets,,Matt Bullard,placed on IL with back spasms
2000-03-02,Rockets,Kelvin Cato,,activated from IL
2000-03-02,Spurs,,Malik Rose,sprained right ankle (DNP)
2000-03-02,Spurs,,Tim Duncan,lower abdominal strain (DNP)
2000-03-02,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-03,76ers,Nazr Mohammed,,activated from IL
2000-03-03,Blazers,,Brian Grant,sore right foot (DNP)
2000-03-03,Blazers,,Damon Stoudamire,bruised left knee/quadricep (DNP)
2000-03-03,Hornets,,Derrick Coleman,sprained right ankle (DNP)
2000-03-03,Nuggets,,Bryant Stith,placed on IL with bruised right quadriceps
2000-03-03,Nuggets,,James Posey,bruised right fibula (DNP)
Date,Team,Acquired,Relinquished,Notes
2000-03-03,Nuggets,Ryan Bowen,,activated from IL
2000-03-03,Warriors,,Billy Owens,sprained right knee (DNP)
2000-03-03,Warriors,,Erick Dampier,sore left knee (DNP)
2000-03-04,Bucks,,Danny Manning,sprained right knee (DNP)
2000-03-04,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-04,Clippers,,Troy Hudson,stomach virus (DNP)
2000-03-04,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-04,Spurs,,Malik Rose,sprained right ankle (DNP)
2000-03-04,Suns,,Rex Chapman,flu (DNP)
2000-03-04,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-05,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-05,Bulls,,Ron Artest / Metta World Peace,placed on IL with sprained right ankle
2000-03-05,Bulls,Corey Benjamin,,activated from IL
2000-03-05,Cavaliers,,Brevin Knight,tendinitis in right quadriceps (DNP)
2000-03-05,Sonics,,Chuck Person,sore left knee (DNP)
2000-03-05,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-05,Warriors,,Erick Dampier,left knee inflammation (DNP)
2000-03-06,Blazers,,Damon Stoudamire,left knee injury (DNP)
2000-03-06,Blazers,,Joe Kleine,placed on IL with left knee tendinitis
2000-03-06,Blazers,Gary Grant,,activated from IL
2000-03-06,Bucks,,Danny Manning,strained right knee (DNP)
2000-03-06,Clippers,,Keith Closs,back spasms (DNP)
2000-03-06,Clippers,,Troy Hudson,stomach virus (DNP)
2000-03-06,Heat,,Duane Causwell,sprained right thumb (DNP)
2000-03-06,Magic,,Ron Mercer,sprained left ankle (DNP)
Date,Team,Acquired,Relinquished,Notes
2000-03-06,Spurs,,Malik Rose,sprained right ankle (DNP)
2000-03-06,Spurs,,Steve Kerr,placed on IR with synovitis in right knee
2000-03-06,Spurs,,Terry Porter (b. 1963-04-08),sprained MCL in left knee (DNP)
2000-03-06,Spurs,Derrick Dial,,activated from IL
2000-03-06,Suns,,Rex Chapman,flu (DNP)
2000-03-07,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-07,Clippers,,Keith Closs,placed on IL with lower back spasms
2000-03-07,Grizzlies,,Milt Palacio,placed on IL with lower back spasms
2000-03-07,Grizzlies,Bryant Reeves,,activated from IL
2000-03-07,Knicks,,David Wingate,placed on IL with sore right knee
2000-03-07,Knicks,Charlie Ward,,activated from IL
2000-03-07,Nuggets,,Roy Rogers,placed on IR with right thumb injury
2000-03-07,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-07,Nuggets,Chris Herren,,activated from IL
2000-03-07,Sonics,,Chuck Person,placed on IL with torn cartilage in left knee
2000-03-07,Sonics,Vernon Maxwell,,activated from IL
2000-03-07,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-07,Warriors,,Erick Dampier,left knee inflammation (DNP)
2000-03-08,Blazers,,Brian Grant,placed on IR with plantar faciatis
2000-03-08,Blazers,Antonio Harvey,,activated from IL
2000-03-08,Bucks,,Ervin Johnson,acute back spasms (DNP)
2000-03-08,Bucks,,Mirsad Turkcan,torn plantar fascia in right foot (DNP)
2000-03-08,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-08,Clippers,,Troy Hudson,gastritis (DNP)
2000-03-08,Kings,,Scot Pollard,placed on IL with sprained left ankle
Date,Team,Acquired,Relinquished,Notes
2000-03-08,Kings,Bill Wennington,,activated from IL
2000-03-08,Magic,,Ron Mercer,sprained left ankle (DNP)
2000-03-08,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left ankle (DNP)
2000-03-09,Mavericks,,Cedric Ceballos,sprained right / left (P) finger (DNP)
2000-03-09,Pacers,,Jalen Rose,stomach flu (DNP)
2000-03-09,Pistons,Don Reid,,activated from IL
2000-03-09,Rockets,,Cuttino Mobley,personal reasons (DNP)
2000-03-09,Rockets,,Walt Williams,back spasms (DNP)
2000-03-09,Spurs,,Malik Rose,sprained right ankle (DNP)
2000-03-09,Spurs,,Terry Porter (b. 1963-04-08),sprained MCL in left knee (DNP)
2000-03-10,Bucks,,Danny Manning,strained right knee (DNP)
2000-03-10,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-10,Celtics,,Walter McCarty,placed on IL with sprained right ankle
2000-03-10,Celtics,Dana Barros,,activated from IL
2000-03-10,Clippers,,Maurice Taylor,stomach flu (DNP)
2000-03-10,Heat,,Clarence Weatherspoon,bruised right knee (DNP)
2000-03-10,Heat,,Duane Causwell,placed on IL with sprained right thumb
2000-03-10,Heat,Otis Thorpe,,activated from IL
2000-03-10,Kings,,Nick Anderson,sore left knee (DNP)
2000-03-10,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-10,Pacers,,Chris Mullin,pulled right calf muscle (DNP)
2000-03-10,Pacers,,Jalen Rose,stomach flu (DNP)
2000-03-10,Spurs,,Terry Porter (b. 1963-04-08),sprained MCL in left knee (DNP)
2000-03-10,Warriors,,Vonteego Cummings,flu (DNP)
2000-03-11,Magic,,Ron Mercer,sprained left ankle (DNP)
Date,Team,Acquired,Relinquished,Notes
2000-03-11,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-11,Rockets,,Walt Williams,back spasms (DNP)
2000-03-11,Suns,,Tom Gugliotta,"torn ACL, MCL in left knee (out indefinitely)"
2000-03-12,Cavaliers,Brevin Knight,,activated from IL
2000-03-12,Clippers,,Derek Anderson,personal reasons (DNP)
2000-03-12,Clippers,,Troy Hudson,hives (DNP)
2000-03-12,Kings,,Nick Anderson,sore left knee (DNP)
2000-03-12,Pacers,,Chris Mullin,pulled right calf muscle (DNP)
2000-03-12,Sonics,,Vin Baker,strained left hamstring (DNP)
2000-03-12,Spurs,,Malik Rose,sprained right ankle (DNP)
2000-03-12,Spurs,,Terry Porter (b. 1963-04-08),sprained MCL in left knee (DNP)
2000-03-13,Bucks,,Mirsad Turkcan,torn plantar fascia in right foot (DNP)
2000-03-13,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-13,Bulls,,John Starks,tendinitis in both knees (DNP)
2000-03-13,Celtics,,Danny Fortson,funeral (DNP)
2000-03-13,Heat,,Dan Majerle,sprained right ankle (DNP)
2000-03-13,Heat,,Otis Thorpe,right knee inflammation (DNP)
2000-03-13,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-13,Pacers,,Dale Davis,leg cramps (DTD)
2000-03-13,Sonics,,Vin Baker,strained left hamstring (DNP)
2000-03-13,Spurs,,Terry Porter (b. 1963-04-08),placed on IL with sprained MCL in left knee
2000-03-13,Spurs,Sean Elliott,,activated from IL
2000-03-13,Suns,,Tom Gugliotta,"placed on IL with torn ACL, MCL in left knee"
2000-03-13,Timberwolves,,Sam Mitchell,sprained left ankle (DTD)
2000-03-14,76ers,,Ira Bowman,placed on IL with patella tendinitis in left knee
Date,Team,Acquired,Relinquished,Notes
2000-03-14,76ers,Tyrone Hill,,activated from IL
2000-03-14,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-14,Clippers,,Mario Bennett,sore left knee (DNP)
2000-03-14,Heat,,Dan Majerle,sprained left ankle (DNP)
2000-03-14,Heat,,Otis Thorpe,right knee inflammation (DNP)
2000-03-14,Kings,,Nick Anderson,sore left knee (DNP)
2000-03-14,Knicks,Marcus Camby,,activated from IL
2000-03-14,Mavericks,Bruno Sundov,,activated from IL
2000-03-14,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-14,Pacers,,Dale Davis,leg cramps (DNP)
2000-03-14,Raptors,,Antonio Davis,bruised right calf (DNP)
2000-03-14,Raptors,,Dee Brown (a),placed on IL with upper respiratory infection
2000-03-14,Raptors,Michael Stewart,,activated from IL
2000-03-14,Suns,,Rex Chapman,back spasms (DNP)
2000-03-14,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-15,Bulls,,John Starks,placed on IL with tendinitis in both knees
2000-03-15,Bulls,,Michael Ruffin,placed on IL with right shoulder tendinitis
2000-03-15,Bulls,B.J. Armstrong,,activated from IL
2000-03-15,Bulls,Ron Artest / Metta World Peace,,activated from IL
2000-03-15,Clippers,,Tyrone Nesby,personal reasons (DNP)
2000-03-15,Kings,,Nick Anderson,sore left knee (DNP)
2000-03-15,Nets,,Jayson Williams,broken bone in left foot
2000-03-15,Pacers,,Dale Davis,strained left hamstring / leg cramps (DNP)
2000-03-16,Bucks,,Mirsad Turkcan,torn plantar fascia in right foot (DNP)
2000-03-16,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
Date,Team,Acquired,Relinquished,Notes
2000-03-16,Heat,,Dan Majerle,sprained left ankle (DNP)
2000-03-16,Heat,,Otis Thorpe,left knee inflammation (DNP)
2000-03-16,Pacers,,Chris Mullin,placed on IR with torn right calf muscle
2000-03-16,Sonics,,Emanual Davis,left eye injury (DNP)
2000-03-16,Suns,,Mark West (Andre),placed on IL with back spasms
2000-03-16,Suns,Oliver Miller,,activated from IL
2000-03-16,Timberwolves,,Sam Mitchell,sprained left ankle (DNP)
2000-03-17,Clippers,,Tyrone Nesby,personal reasons (DNP)
2000-03-17,Clippers,Keith Closs,,activated from IL
2000-03-17,Hornets,,Dale Ellis,placed on IL with right knee tendinitis
2000-03-17,Hornets,Michael Hawkins,,activated from IL
2000-03-17,Pacers,,Dale Davis,strained left hamstring (DNP)
2000-03-17,Pacers,,Derrick McKey,strained right leg muscle (DNP)
2000-03-17,Pacers,,Derrick McKey,strained muscle in right leg (DNP)
2000-03-17,Pacers,Al Harrington,,activated from IL
2000-03-17,Raptors,,Antonio Davis,bruised right calf (DNP)
2000-03-17,Suns,,Tom Gugliotta,"surgery on left knee to repair torn ACL, MCL"
2000-03-17,Warriors,,Erick Dampier,sprained right wrist (DNP)
2000-03-18,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-18,Grizzlies,,Doug West,foot injury (DTD)
2000-03-18,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-18,Pacers,,Dale Davis,strained left hamstring (DNP)
2000-03-18,Pacers,,Derrick McKey,strained right leg muscle (DNP)
2000-03-18,Sonics,,Emanual Davis,placed on IR with damaged facial nerve
2000-03-18,Sonics,Lazaro Borrell,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2000-03-19,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-19,Grizzlies,,Doug West,foot injury (DNP)
2000-03-19,Magic,Johnny Taylor,,activated from IL
2000-03-19,Suns,,Oliver Miller,personal reasons (DNP)
2000-03-19,Suns,,Rex Chapman,appendectomy (DNP) (out 2-3 weeks)
2000-03-19,Warriors,,Erick Dampier,sprained right wrist (DNP)
2000-03-20,Bulls,,Fred Hoiberg,concussion (DNP)
2000-03-20,Cavaliers,,Ryan Stack,placed on IR with persistent weight loss & dehydration
2000-03-20,Cavaliers,Cedric Henderson (Earl),,activated from IL
2000-03-20,Clippers,,Lamar Odom,strained right calf (DNP)
2000-03-20,Heat,,Otis Thorpe,sprained right foot (DNP)
2000-03-20,Heat,,P.J. Brown,sprained left ankle (DNP)
2000-03-20,Suns,,Rex Chapman,placed on IL with appendectomy
2000-03-20,Suns,Todd Day,,activated from IL
2000-03-21,Bulls,,Randy Brown,bruised right hand (DTD)
2000-03-21,Bulls,John Starks,,activated from IL
2000-03-21,Grizzlies,,Brent Price,placed on IR with strained back
2000-03-21,Grizzlies,,Doug West,foot injury (DNP)
2000-03-21,Grizzlies,Milt Palacio,,activated from IL
2000-03-21,Heat,,Otis Thorpe,sprained right foot (DNP)
2000-03-21,Heat,,P.J. Brown,sprained left ankle (DNP)
2000-03-21,Heat,,Rodney Buford,sprained right foot (DNP)
2000-03-21,Kings,,Bill Wennington,placed on IL with strained right calf
2000-03-21,Kings,,Jon Barry,pinched nerve in right shoulder (DNP)
2000-03-21,Kings,,Predrag Stojakovic / Peja Stojakovic,sprained thumb (DNP)
Date,Team,Acquired,Relinquished,Notes
2000-03-21,Kings,Scot Pollard,,activated from IL
2000-03-21,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-21,Pacers,,Derrick McKey,strained right leg muscle (DNP)
2000-03-21,Warriors,,Billy Owens,wrist injury (knee per Stats) (DNP)
2000-03-21,Warriors,,Erick Dampier,knee injury (DNP)
2000-03-22,Bulls,,Fred Hoiberg,concussion (DNP)
2000-03-22,Bulls,,Randy Brown,bruised right hand (DNP)
2000-03-22,Clippers,,Maurice Taylor,sprained left ankle (DNP)
2000-03-22,Kings,,Jon Barry,pinched nerve in right shoulder (DNP)
2000-03-22,Kings,,Predrag Stojakovic / Peja Stojakovic,sprained thumb (DNP)
2000-03-22,Nets,,Jayson Williams,surgery on left foot to insert screw
2000-03-22,Rockets,,Hakeem Olajuwon,placed on IR with respiratory problems
2000-03-22,Spurs,,Steve Kerr,surgery on right knee to repair torn cartilage
2000-03-22,Suns,,Jason Kidd,broken left ankle (DTD)
2000-03-22,Warriors,,Billy Owens,right knee inflammation (DNP)
2000-03-22,Warriors,,Erick Dampier,placed on IL with wrist injury (out for season)
2000-03-23,Blazers,,Arvydas Sabonis,sprained right ankle/foot (DTD)
2000-03-23,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-23,Celtics,,Pervis Ellison,placed on IR with strained lower back
2000-03-23,Clippers,,Maurice Taylor,sprained left ankle (DNP)
2000-03-23,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,sprained left wrist (DNP)
2000-03-23,Pacers,,Dale Davis,strained groin (DNP)
2000-03-23,Rockets,Matt Bullard,,activated from IL
2000-03-23,Suns,,Jason Kidd,surgery to repair broken left ankle (inserted 3 screws)
2000-03-23,Wizards,,Rod Strickland,placed on IL with strained left quadriceps
Date,Team,Acquired,Relinquished,Notes
2000-03-23,Wizards,Calvin Booth,,activated from IL
2000-03-24,76ers,,George Lynch,placed on IL with sprained MCL in right knee
2000-03-24,Blazers,,Arvydas Sabonis,placed on IL with sprained right foot
2000-03-24,Blazers,,Arvydas Sabonis,sprained right ankle/foot (DTD)
2000-03-24,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-24,Celtics,Walter McCarty,,activated from IL
2000-03-24,Grizzlies,,Grant Long,broken left ring finger (out for season)
2000-03-24,Kings,,Jon Barry,pinched nerve in right shoulder (DNP)
2000-03-24,Kings,,Predrag Stojakovic / Peja Stojakovic,sprained thumb (DNP)
2000-03-24,Rockets,,Walt Williams,bruised thigh (DNP)
2000-03-24,Sonics,,Ruben Patterson,Achilles tendinitis (DNP)
2000-03-24,Suns,,Kevin Johnson,DNP
2000-03-24,Warriors,,Billy Owens,right knee inflammation (DNP)
2000-03-24,Warriors,,Erick Dampier,surgery on right wrist (out for season)
2000-03-25,Clippers,,Keith Closs,asthma attack (DNP)
2000-03-25,Clippers,,Lamar Odom,strained left calf/ankle (DNP)
2000-03-25,Clippers,,Maurice Taylor,sprained left ankle (DNP)
2000-03-25,Grizzlies,,Doug West,foot injury (DNP)
2000-03-25,Grizzlies,,Grant Long,placed on IL with broken left ring finger
2000-03-25,Grizzlies,Antoine Carr,,activated from IL
2000-03-25,Hawks,,Chris Crawford (Lee),sprained left ankle (DNP)
2000-03-25,Hornets,,Elden Campbell,flu-like symptoms (DNP)
2000-03-25,Mavericks,,Cedric Ceballos,broken left pinky finger (DNP)
2000-03-25,Suns,,Jason Kidd,placed on IL with broken left ankle
2000-03-26,Blazers,Brian Grant,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2000-03-26,Bucks,,Vinny Del Negro,stress reaction in right leg (DNP)
2000-03-26,Kings,,Predrag Stojakovic / Peja Stojakovic,sprained right thumb and finger (DNP)
2000-03-26,Lakers,,Devean George,ill (DNP)
2000-03-26,Nets,,Jim McIlvaine,strained lower back (DNP)
2000-03-26,Nuggets,,Tariq Abdul-Wahad / Olivier Saint-Jean,placed on IL with sprained left wrist
2000-03-26,Nuggets,Roy Rogers,,activated from IL
2000-03-26,Pacers,,Dale Davis,strained left hamstring (DNP)
2000-03-26,Raptors,,Haywoode Workman,placed on IL with back spasms
2000-03-26,Raptors,Dee Brown (a),,activated from IL
2000-03-26,Suns,,Kevin Johnson,DNP
2000-03-26,Warriors,,Billy Owens,right knee inflammation (DNP)
